filename,LAT,LON,temperature_score_1950_1969,gdd_score_1950_1969,precipitations_score_1950_1969,ext_precipitation_score_1950_1969,soil_moisture_score_1950_1969,wind_score_1950_1969,heat_stress_score_1950_1969,humidity_score_1950_1969,solar_radiation_score_1950_1969,season_start_shift_score_1950_1969,season_length_score_1950_1969,Final_Score_1950_1969,temperature_score_1970_1989,gdd_score_1970_1989,precipitations_score_1970_1989,ext_precipitation_score_1970_1989,soil_moisture_score_1970_1989,wind_score_1970_1989,heat_stress_score_1970_1989,humidity_score_1970_1989,solar_radiation_score_1970_1989,season_start_shift_score_1970_1989,season_length_score_1970_1989,Final_Score_1970_1989,temperature_score_1990_2009,gdd_score_1990_2009,precipitations_score_1990_2009,ext_precipitation_score_1990_2009,soil_moisture_score_1990_2009,wind_score_1990_2009,heat_stress_score_1990_2009,humidity_score_1990_2009,solar_radiation_score_1990_2009,season_start_shift_score_1990_2009,season_length_score_1990_2009,Final_Score_1990_2009,temperature_score_2010_2029,gdd_score_2010_2029,precipitations_score_2010_2029,ext_precipitation_score_2010_2029,soil_moisture_score_2010_2029,wind_score_2010_2029,heat_stress_score_2010_2029,humidity_score_2010_2029,solar_radiation_score_2010_2029,season_start_shift_score_2010_2029,season_length_score_2010_2029,Final_Score_2010_2029,temperature_score_2030_2050,gdd_score_2030_2050,precipitations_score_2030_2050,ext_precipitation_score_2030_2050,soil_moisture_score_2030_2050,wind_score_2030_2050,heat_stress_score_2030_2050,humidity_score_2030_2050,solar_radiation_score_2030_2050,season_start_shift_score_2030_2050,season_length_score_2030_2050,Final_Score_2030_2050
cmip6_era5_data_daily_178,13.673110961914062,-15.605499267578123,0.0,0.0,0.67,0.0,0.0,0.0,0.0,1.0,0.0,0.67,0.0,0.2127272727272727,0.0,0.34,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.34,0.24454545454545454,0.0,0.5,0.67,0.0,0.0,0.0,0.0,0.84,0.0,0.67,0.34,0.2745454545454545,0.0,0.5,0.67,0.0,0.0,0.0,0.0,0.84,0.0,0.67,0.34,0.2745454545454545,0.17,0.84,0.84,0.0,0.0,0.0,0.0,0.84,0.0,0.5,0.34,0.32090909090909087
cmip6_era5_data_daily_179,13.602811813354492,-16.086151123046875,0.0,0.0,0.67,0.0,0.0,0.0,0.0,1.0,0.0,0.67,0.34,0.24363636363636362,0.0,0.34,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.5,0.34,0.2290909090909091,0.0,0.34,0.67,0.0,0.0,0.0,0.0,0.84,0.0,0.5,0.34,0.24454545454545454,0.0,0.34,0.67,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.34,0.25909090909090904,0.0,0.67,0.84,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.34,0.3045454545454545
cmip6_era5_data_daily_18,13.181018829345703,-16.654510498046875,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.5,0.34,0.1981818181818182,0.0,0.0,0.84,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.34,0.19818181818181815,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.22727272727272727,0.0,0.17,0.84,0.0,0.0,0.0,0.0,0.67,0.0,0.34,0.34,0.21454545454545454,0.0,0.67,1.0,0.0,0.0,0.0,0.0,0.84,0.0,0.5,0.34,0.3045454545454545
cmip6_era5_data_daily_180,13.391915321350098,-14.314422607421877,0.0,0.17,0.67,0.0,0.0,0.0,0.0,0.84,0.0,1.0,0.0,0.24363636363636365,0.0,0.34,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.0,0.21363636363636365,0.0,0.5,0.84,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.17,0.25909090909090904,0.0,0.67,0.67,0.0,0.0,0.0,0.0,0.84,0.0,0.84,0.0,0.27454545454545454,0.17,0.84,0.67,0.0,0.0,0.0,0.17,0.67,0.0,0.67,0.17,0.3054545454545455
cmip6_era5_data_daily_181,13.602811813354492,-14.931243896484377,0.0,0.34,0.67,0.0,0.0,0.0,0.0,0.84,0.0,0.67,0.34,0.26,0.0,0.34,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.34,0.24454545454545454,0.0,0.67,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.34,0.27454545454545454,0.0,0.67,0.67,0.0,0.0,0.0,0.0,0.84,0.0,0.67,0.34,0.29,0.17,1.0,0.67,0.0,0.0,0.0,0.0,0.84,0.0,0.67,0.34,0.3354545454545454
cmip6_era5_data_daily_182,13.181018829345703,-14.1932373046875,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.67,0.0,1.0,0.0,0.19727272727272727,0.0,0.34,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.0,0.21363636363636365,0.0,0.5,0.67,0.0,0.0,0.0,0.0,1.0,0.0,0.84,0.0,0.2736363636363636,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.84,0.0,0.84,0.0,0.24363636363636362,0.0,0.67,0.5,0.0,0.0,0.0,0.0,0.84,0.0,0.84,0.0,0.25909090909090904
cmip6_era5_data_daily_183,13.743409156799316,-15.371917724609377,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.84,0.0,0.67,0.17,0.21363636363636365,0.0,0.34,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.34,0.24454545454545454,0.0,0.5,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.34,0.25909090909090904,0.0,0.5,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.34,0.25909090909090904,0.17,0.84,0.84,0.0,0.0,0.0,0.0,0.84,0.0,0.5,0.34,0.32090909090909087
cmip6_era5_data_daily_184,13.391915321350098,-16.124298095703125,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.67,0.0,0.19727272727272727,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.84,0.0,0.67,0.34,0.2290909090909091,0.0,0.34,0.67,0.0,0.0,0.0,0.0,0.84,0.0,0.5,0.34,0.24454545454545454,0.0,0.17,0.67,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.17,0.22818181818181815,0.0,0.67,0.84,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.34,0.3045454545454545
cmip6_era5_data_daily_185,13.391915321350098,-16.453369140625,0.0,0.0,0.67,0.0,0.0,0.0,0.0,1.0,0.0,0.67,0.17,0.22818181818181815,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.84,0.0,0.5,0.34,0.2136363636363636,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.34,0.2581818181818182,0.0,0.0,0.67,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.34,0.22818181818181815,0.0,0.34,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.17,0.2736363636363636
cmip6_era5_data_daily_186,13.462214469909668,-15.068603515625,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.84,0.0,0.84,0.17,0.2290909090909091,0.0,0.34,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.17,0.2290909090909091,0.0,0.5,0.67,0.0,0.0,0.0,0.0,0.84,0.0,0.67,0.17,0.25909090909090904,0.0,0.5,0.67,0.0,0.0,0.0,0.0,0.84,0.0,0.67,0.17,0.25909090909090904,0.17,0.84,0.67,0.0,0.0,0.0,0.0,0.84,0.0,0.67,0.17,0.3054545454545454
cmip6_era5_data_daily_187,13.532513618469238,-13.928558349609377,0.0,0.34,0.67,0.0,0.0,0.0,0.0,0.67,0.0,1.0,0.0,0.24363636363636365,0.0,0.5,0.67,0.0,0.0,0.0,0.0,0.5,0.0,0.67,0.34,0.24363636363636362,0.0,0.67,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.0,0.24363636363636365,0.17,0.84,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.84,0.0,0.29,0.34,1.0,0.67,0.0,0.0,0.0,0.34,0.67,0.0,0.67,0.0,0.3354545454545455
cmip6_era5_data_daily_188,13.321617126464844,-13.8082275390625,0.0,0.17,0.5,0.0,0.0,0.0,0.0,0.67,0.0,1.0,0.0,0.2127272727272727,0.0,0.34,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.17,0.2290909090909091,0.0,0.5,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.84,0.0,0.24363636363636362,0.17,0.67,0.5,0.0,0.0,0.0,0.0,0.67,0.0,0.84,0.0,0.2590909090909091,0.17,0.84,0.67,0.0,0.0,0.0,0.17,0.67,0.0,0.84,0.0,0.3054545454545455
cmip6_era5_data_daily_189,13.251317977905272,-13.795623779296877,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.67,0.0,1.0,0.0,0.19727272727272727,0.0,0.34,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.17,0.2290909090909091,0.0,0.5,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.84,0.0,0.24363636363636362,0.17,0.67,0.5,0.0,0.0,0.0,0.0,0.67,0.0,0.84,0.0,0.2590909090909091,0.17,0.84,0.67,0.0,0.0,0.0,0.17,0.67,0.0,0.84,0.0,0.3054545454545455
cmip6_era5_data_daily_19,13.251317977905272,-15.437957763671877,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.84,0.0,0.2127272727272727,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.67,0.0,0.19727272727272727,0.0,0.34,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.67,0.17,0.24363636363636365,0.0,0.34,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.67,0.0,0.2281818181818182,0.0,0.84,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.67,0.17,0.28909090909090907
cmip6_era5_data_daily_190,13.04042148590088,-16.378509521484375,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.67,0.0,0.15181818181818182,0.0,0.34,0.67,0.0,0.0,0.0,0.0,0.5,0.0,0.67,0.0,0.1981818181818182,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.34,0.0,0.67,0.0,0.18272727272727274,0.0,0.5,0.67,0.0,0.0,0.0,0.0,0.5,0.0,0.67,0.0,0.2127272727272727,0.0,1.0,0.67,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.17,0.2581818181818182
cmip6_era5_data_daily_191,13.743409156799316,-14.87603759765625,0.0,0.34,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.34,0.24454545454545454,0.0,0.34,0.84,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.34,0.26,0.0,0.67,1.0,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.34,0.3045454545454545,0.0,0.67,0.67,0.0,0.0,0.0,0.0,0.84,0.0,0.67,0.34,0.29,0.17,1.0,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.34,0.31999999999999995
cmip6_era5_data_daily_192,13.391915321350098,-15.95977783203125,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.67,0.0,0.19727272727272727,0.0,0.34,0.67,0.0,0.0,0.0,0.0,0.84,0.0,0.67,0.34,0.26,0.0,0.34,0.67,0.0,0.0,0.0,0.0,0.84,0.0,0.67,0.34,0.26,0.0,0.5,0.67,0.0,0.0,0.0,0.0,1.0,0.0,0.67,0.17,0.2736363636363636,0.0,0.84,0.67,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.17,0.28909090909090907
cmip6_era5_data_daily_193,13.532513618469238,-14.423065185546877,0.0,0.34,0.67,0.0,0.0,0.0,0.0,0.67,0.0,1.0,0.17,0.2590909090909091,0.0,0.5,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.17,0.24363636363636362,0.0,0.67,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.17,0.2590909090909091,0.0,0.67,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.0,0.24363636363636365,0.17,1.0,0.67,0.0,0.0,0.0,0.17,0.67,0.0,0.67,0.17,0.31999999999999995
cmip6_era5_data_daily_194,13.532513618469238,-14.75274658203125,0.0,0.34,0.67,0.0,0.0,0.0,0.0,0.84,0.0,0.84,0.17,0.26,0.0,0.34,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.17,0.2290909090909091,0.0,0.67,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.34,0.27454545454545454,0.0,0.67,0.67,0.0,0.0,0.0,0.0,0.84,0.0,0.67,0.17,0.27454545454545454,0.17,1.0,0.67,0.0,0.0,0.0,0.0,0.84,0.0,0.67,0.17,0.31999999999999995
cmip6_era5_data_daily_195,13.673110961914062,-13.871551513671877,0.0,0.34,0.67,0.0,0.0,0.0,0.0,0.67,0.0,1.0,0.17,0.2590909090909091,0.17,0.5,0.84,0.0,0.0,0.0,0.0,0.5,0.0,0.67,0.17,0.25909090909090904,0.0,0.67,0.84,0.0,0.0,0.0,0.0,0.5,0.0,0.67,0.34,0.2745454545454545,0.17,0.84,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.0,0.27454545454545454,0.34,1.0,0.84,0.0,0.0,0.0,0.34,0.67,0.0,0.67,0.0,0.35090909090909095
cmip6_era5_data_daily_196,13.602811813354492,-16.003662109375,0.0,0.0,0.67,0.0,0.0,0.0,0.0,1.0,0.0,0.67,0.0,0.2127272727272727,0.0,0.34,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.34,0.24454545454545454,0.0,0.34,0.67,0.0,0.0,0.0,0.0,0.84,0.0,0.67,0.34,0.26,0.0,0.34,0.67,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.34,0.25909090909090904,0.0,0.67,0.84,0.0,0.0,0.0,0.0,0.84,0.0,0.5,0.17,0.27454545454545454
cmip6_era5_data_daily_197,13.462214469909668,-13.751129150390623,0.0,0.34,0.67,0.0,0.0,0.0,0.0,0.67,0.0,1.0,0.0,0.24363636363636365,0.0,0.5,0.67,0.0,0.0,0.0,0.0,0.5,0.0,0.84,0.34,0.25909090909090904,0.0,0.67,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.0,0.24363636363636365,0.17,0.84,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.84,0.0,0.29,0.34,1.0,0.67,0.0,0.0,0.0,0.34,0.67,0.0,0.67,0.0,0.3354545454545455
cmip6_era5_data_daily_198,13.673110961914062,-14.03668212890625,0.0,0.5,0.67,0.0,0.0,0.0,0.0,0.67,0.0,1.0,0.17,0.2736363636363636,0.17,0.67,0.84,0.0,0.0,0.0,0.0,0.5,0.0,0.67,0.17,0.27454545454545454,0.0,0.67,0.84,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.34,0.29,0.17,1.0,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.0,0.28909090909090907,0.34,1.0,0.84,0.0,0.0,0.0,0.34,0.67,0.0,0.67,0.17,0.3663636363636364
cmip6_era5_data_daily_199,13.462214469909668,-15.974395751953123,0.0,0.0,0.67,0.0,0.0,0.0,0.0,1.0,0.0,0.67,0.0,0.2127272727272727,0.0,0.34,0.67,0.0,0.0,0.0,0.0,0.84,0.0,0.67,0.34,0.26,0.0,0.34,0.67,0.0,0.0,0.0,0.0,0.84,0.0,0.5,0.34,0.24454545454545454,0.0,0.34,0.67,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.34,0.25909090909090904,0.0,0.84,0.67,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.17,0.28909090909090907
cmip6_era5_data_daily_2,13.251317977905272,-14.288299560546877,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.84,0.0,1.0,0.0,0.2127272727272727,0.0,0.34,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.0,0.21363636363636365,0.0,0.5,0.67,0.0,0.0,0.0,0.0,0.84,0.0,0.67,0.0,0.24363636363636362,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.84,0.0,0.84,0.0,0.24363636363636362,0.17,0.84,0.67,0.0,0.0,0.0,0.17,0.67,0.0,0.67,0.0,0.29000000000000004
cmip6_era5_data_daily_20,13.04042148590088,-16.62420654296875,0.0,0.0,0.67,0.17,0.0,0.0,0.0,0.67,0.0,0.67,0.17,0.21363636363636365,0.0,0.34,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.34,0.24454545454545454,0.0,0.34,0.67,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.34,0.2136363636363636,0.0,0.34,1.0,0.17,0.0,0.0,0.0,0.84,0.0,0.5,0.34,0.29,0.0,0.67,1.0,0.17,0.0,0.0,0.0,1.0,0.0,0.5,0.34,0.33454545454545453
cmip6_era5_data_daily_200,13.11072063446045,-16.7213134765625,0.0,0.0,0.67,0.17,0.0,0.0,0.0,0.67,0.0,0.67,0.0,0.1981818181818182,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.5,0.0,0.67,0.34,0.19818181818181815,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.34,0.1827272727272727,0.0,0.34,1.0,0.17,0.0,0.0,0.0,0.84,0.0,0.5,0.34,0.29,0.0,0.67,1.0,0.17,0.0,0.0,0.0,0.84,0.0,0.5,0.34,0.31999999999999995
cmip6_era5_data_daily_201,13.181018829345703,-16.326324462890625,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.0,0.16727272727272727,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.5,0.0,0.67,0.0,0.16727272727272727,0.0,0.34,0.67,0.0,0.0,0.0,0.0,0.5,0.0,0.67,0.17,0.21363636363636365,0.0,0.34,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.0,0.21363636363636365,0.0,1.0,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.5,0.17,0.2736363636363636
cmip6_era5_data_daily_202,13.321617126464844,-15.452056884765623,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.84,0.0,0.2127272727272727,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.67,0.0,0.19727272727272727,0.0,0.34,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.67,0.17,0.24363636363636365,0.0,0.34,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.67,0.0,0.2281818181818182,0.0,0.84,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.67,0.17,0.28909090909090907
cmip6_era5_data_daily_203,13.602811813354492,-15.178741455078123,0.0,0.17,0.5,0.0,0.0,0.0,0.0,0.84,0.0,0.67,0.17,0.21363636363636365,0.0,0.34,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.34,0.24454545454545454,0.0,0.67,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.34,0.27454545454545454,0.0,0.67,0.5,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.34,0.25909090909090904,0.17,1.0,0.84,0.0,0.0,0.0,0.0,0.84,0.0,0.67,0.34,0.35090909090909084
cmip6_era5_data_daily_204,13.462214469909668,-14.245208740234377,0.0,0.17,0.67,0.0,0.0,0.0,0.0,0.67,0.0,1.0,0.17,0.24363636363636365,0.0,0.5,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.17,0.24363636363636362,0.0,0.67,0.84,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.17,0.27454545454545454,0.17,0.67,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.0,0.2590909090909091,0.17,1.0,0.67,0.0,0.0,0.0,0.17,0.67,0.0,0.67,0.17,0.31999999999999995
cmip6_era5_data_daily_205,13.813708305358888,-15.303314208984377,0.0,0.17,0.67,0.0,0.0,0.0,0.0,0.84,0.0,0.67,0.34,0.24454545454545454,0.0,0.34,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.34,0.24454545454545454,0.0,0.67,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.34,0.27454545454545454,0.0,0.67,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.5,0.34,0.2590909090909091,0.17,1.0,0.84,0.0,0.0,0.0,0.0,0.84,0.0,0.5,0.34,0.3354545454545454
cmip6_era5_data_daily_206,13.673110961914062,-15.192657470703123,0.0,0.34,0.67,0.0,0.0,0.0,0.0,0.84,0.0,0.67,0.17,0.24454545454545454,0.0,0.34,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.34,0.24454545454545454,0.0,0.67,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.5,0.34,0.2590909090909091,0.0,0.67,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.5,0.34,0.2590909090909091,0.17,1.0,0.84,0.0,0.0,0.0,0.0,0.84,0.0,0.67,0.34,0.35090909090909084
cmip6_era5_data_daily_207,13.11072063446045,-15.737701416015623,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.22727272727272727,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.67,0.0,0.19727272727272727,0.0,0.17,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.67,0.0,0.2127272727272727,0.0,0.34,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.67,0.17,0.24363636363636365,0.0,0.67,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.67,0.17,0.2736363636363636
cmip6_era5_data_daily_208,13.321617126464844,-14.876708984375,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.84,0.0,1.0,0.0,0.2127272727272727,0.0,0.34,0.67,0.0,0.17,0.0,0.0,0.67,0.0,0.67,0.0,0.2290909090909091,0.0,0.5,0.67,0.0,0.0,0.0,0.0,1.0,0.0,0.67,0.17,0.2736363636363636,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.84,0.0,0.67,0.0,0.22818181818181815,0.0,0.84,0.5,0.0,0.0,0.0,0.0,0.84,0.0,0.67,0.0,0.25909090909090904
cmip6_era5_data_daily_209,13.673110961914062,-14.61468505859375,0.0,0.34,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.84,0.17,0.24454545454545454,0.0,0.5,0.67,0.0,0.0,0.0,0.0,0.5,0.0,0.67,0.34,0.24363636363636362,0.0,0.67,1.0,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.34,0.3045454545454545,0.0,0.84,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.34,0.29,0.17,1.0,0.84,0.0,0.0,0.0,0.17,0.67,0.0,0.67,0.34,0.35090909090909084
cmip6_era5_data_daily_21,13.391915321350098,-14.561248779296877,0.0,0.17,0.67,0.0,0.0,0.0,0.0,0.84,0.0,1.0,0.17,0.2590909090909091,0.0,0.34,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.0,0.21363636363636365,0.0,0.5,0.84,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.0,0.24363636363636362,0.0,0.5,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.0,0.22818181818181815,0.17,0.84,0.5,0.0,0.0,0.0,0.0,0.84,0.0,0.67,0.0,0.27454545454545454
cmip6_era5_data_daily_210,13.813708305358888,-14.972442626953123,0.0,0.34,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.34,0.24454545454545454,0.0,0.5,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.34,0.25909090909090904,0.0,0.67,0.84,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.34,0.29,0.0,0.84,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.34,0.29,0.17,1.0,0.84,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.34,0.3354545454545454
cmip6_era5_data_daily_211,13.532513618469238,-15.74176025390625,0.0,0.0,0.67,0.0,0.0,0.0,0.0,1.0,0.0,0.67,0.0,0.2127272727272727,0.0,0.34,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.34,0.24454545454545454,0.0,0.34,0.67,0.0,0.0,0.0,0.0,0.84,0.0,0.67,0.34,0.26,0.0,0.5,0.67,0.0,0.0,0.0,0.0,1.0,0.0,0.67,0.34,0.28909090909090907,0.0,0.84,0.67,0.0,0.0,0.0,0.0,0.84,0.0,0.5,0.17,0.27454545454545454
cmip6_era5_data_daily_212,13.321617126464844,-15.616455078125,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.67,0.0,0.19727272727272727,0.0,0.17,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.67,0.0,0.2127272727272727,0.0,0.34,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.67,0.17,0.24363636363636365,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.67,0.34,0.2736363636363636,0.0,0.84,0.67,0.0,0.0,0.0,0.0,1.0,0.0,0.67,0.17,0.3045454545454545
cmip6_era5_data_daily_213,13.673110961914062,-14.366973876953123,0.0,0.34,0.67,0.0,0.0,0.0,0.0,0.67,0.0,1.0,0.17,0.2590909090909091,0.0,0.5,0.67,0.0,0.0,0.0,0.0,0.5,0.0,0.67,0.17,0.22818181818181815,0.0,0.67,1.0,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.34,0.3045454545454545,0.0,0.67,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.0,0.24363636363636365,0.17,1.0,0.84,0.0,0.0,0.0,0.17,0.67,0.0,0.67,0.17,0.3354545454545454
cmip6_era5_data_daily_214,13.813708305358888,-15.220611572265623,0.0,0.17,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.34,0.2290909090909091,0.0,0.34,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.34,0.24454545454545454,0.0,0.5,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.34,0.25909090909090904,0.0,0.67,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.5,0.34,0.2590909090909091,0.17,1.0,0.84,0.0,0.0,0.0,0.0,0.84,0.0,0.67,0.34,0.35090909090909084
cmip6_era5_data_daily_215,13.11072063446045,-14.180328369140623,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.84,0.0,1.0,0.0,0.2127272727272727,0.0,0.34,0.5,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.0,0.1981818181818182,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.84,0.0,0.2581818181818182,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.84,0.0,0.84,0.0,0.24363636363636362,0.0,0.84,0.5,0.0,0.0,0.0,0.17,0.84,0.0,0.84,0.0,0.29
cmip6_era5_data_daily_216,13.743409156799316,-14.71075439453125,0.0,0.34,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.84,0.17,0.24454545454545454,0.0,0.5,0.67,0.0,0.0,0.0,0.0,0.5,0.0,0.67,0.34,0.24363636363636362,0.0,0.67,1.0,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.34,0.3045454545454545,0.0,0.67,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.34,0.27454545454545454,0.17,1.0,0.84,0.0,0.0,0.0,0.0,0.84,0.0,0.67,0.34,0.35090909090909084
